PVT mode	2				
PVT dimension	3
PVT num of pts	2071
PVT cyclic	0				
PVT pos absolute	1				
PVT time absolute	0
PVT data start			
	0.03333	88.1896	-6.516651665	76.0647	-4.278427843	9.13809	0.879087909
	0.03333	87.9583	-7.362736274	75.9179	-4.530453045	9.17007	1.03990399
	0.03333	87.698	-8.256825683	75.7627	-4.782478248	9.20633	1.135913591
	0.03333	87.4079	-9.150915092	75.5989	-5.04650465	9.24699	1.303930393
	0.03333	87.0804	-10.50105011	75.4222	-5.556555656	9.29213	1.404740474
	0.03333	86.7096	-11.74917492	75.2287	-6.054605461	9.3419	1.581758176
	0.03333	86.2977	-12.96729673	75.0191	-6.522652265	9.39639	1.687968797
	0.03333	85.8464	-14.11341134	74.7945	-6.95469547	9.4557	1.870987099
	0.03333	85.3577	-15.21152115	74.5554	-7.392739274	9.51997	1.98559856
	0.03333	84.8337	-16.23162316	74.3027	-7.770777078	9.58928	2.173417342
	0.03333	84.2764	-17.20972097	74.0373	-8.154815482	9.66375	2.295229523
	0.03333	83.6875	-18.12781278	73.7598	-8.496849685	9.74349	2.489648965
	0.03333	83.0692	-18.97389739	73.4711	-8.826882688	9.82863	2.619261926
	0.03333	82.4233	-19.7839784	73.1721	-9.114911491	9.91924	2.817881788
	0.03333	81.7519	-20.50405041	72.8633	-9.414941494	10.0155	2.95829583
	0.03333	81.0569	-21.20012001	72.5458	-9.636963696	10.1174	3.156315632
	0.03333	80.3402	-21.80618062	72.2203	-9.894989499	10.2251	3.306330633
	0.03333	79.6039	-22.37623762	71.8875	-10.0750075	10.3388	3.516351635
	0.03333	78.8499	-22.86828683	71.5483	-10.2790279	10.4585	3.666366637
	0.03333	78.0801	-23.32433243	71.2034	-10.4170417	10.5844	3.888388839
	0.03333	77.2966	-23.69036904	70.8537	-10.56705671	10.7165	4.03840384
	0.03333	76.5012	-24.03840384	70.5	-10.65706571	10.855	4.272427243
	0.03333	75.696	-24.27842784	70.143	-10.76507651	11	4.428442844
	0.03333	74.8829	-24.51245125	69.7836	-10.80108011	11.1502	4.584458446
	0.03333	74.0639	-24.63246325	69.4226	-10.86108611	11.3041	4.650465047
	0.03333	73.241	-24.74647465	69.0607	-10.85508551	11.4619	4.818481848
	0.03333	72.4162	-24.74647465	68.6988	-10.86108611	11.6233	4.866486649
	0.03333	71.5913	-24.75247525	68.3377	-10.80708071	11.7885	5.04650465
	0.03333	70.7684	-24.62646265	67.9781	-10.77107711	11.9573	5.082508251
	0.03333	69.9494	-24.51845185	67.6209	-10.66306631	12.1298	5.268526853
	0.03333	69.1364	-24.26642664	67.2669	-10.57905791	12.3059	5.298529853
	0.03333	68.3313	-24.04440444	66.9169	-10.4230423	12.4856	5.484548455
	0.03333	67.536	-23.67836784	66.5717	-10.2910291	12.6688	5.508550855
	0.03333	66.7526	-23.33033303	66.2321	-10.0870087	12.8555	5.694569457
	0.03333	65.9829	-22.85628563	65.8989	-9.906990699	13.0457	5.718571857
	0.03333	65.2291	-22.37623762	65.5729	-9.654965497	13.2393	5.898589859
	0.03333	64.493	-21.79417942	65.2549	-9.426942694	13.4364	5.928592859
	0.03333	63.7767	-21.18811881	64.9458	-9.120912091	13.6368	6.096609661
	0.03333	63.0821	-20.4920492	64.6463	-8.850885089	13.8406	6.132613261
	0.03333	62.4111	-19.7719772	64.3572	-8.496849685	14.0477	6.294629463
	0.03333	61.7659	-18.94389439	64.0794	-8.172817282	14.2581	6.330633063
	0.03333	61.1482	-18.12181218	63.8137	-7.770777078	14.4717	6.486648665
	0.03333	60.5602	-17.16171617	63.5608	-7.404740474	14.6885	6.522652265
	0.03333	60.0038	-16.22562256	63.3216	-6.948694869	14.9086	6.684668467
	0.03333	59.4809	-15.15151515	63.0969	-6.534653465	15.1318	6.708670867
	0.03333	58.9936	-14.08940894	62.8875	-6.03060306	15.3581	6.870687069
	0.03333	58.5439	-12.89528953	62.6942	-5.568556856	15.5875	6.894689469
	0.03333	58.1335	-11.73117312	62.5178	-5.01650165	15.82	7.056705671
	0.03333	57.7647	-10.3990399	62.3591	-4.506450645	16.0554	7.068706871
	0.03333	57.4393	-9.126912691	62.219	-3.900390039	16.2939	7.242724272
	0.03333	57.1593	-7.674767477	62.0982	-3.348334833	16.5354	7.248724872
	0.03333	56.9268	-6.276627663	61.9975	-2.694269427	16.7797	7.410741074
	0.03333	56.7436	-4.716471647	61.9178	-2.088208821	17.027	7.428742874
	0.03333	56.6156	-2.96429643	61.8636	-1.164116412	17.2771	7.578757876
	0.03333	56.5463	-1.194119412	61.8382	-0.360036004	17.5301	7.602760276
	0.03333	56.5338	0.444044404	61.8404	0.492049205	17.7858	7.740774077
	0.03333	56.5765	2.118211821	61.8689	1.218121812	18.0444	7.776777678
	0.03333	56.6725	3.642364236	61.9225	1.99819982	18.3056	7.896789679
	0.03333	56.82	5.208520852	62.0001	2.658265827	18.5696	7.944794479
	0.03333	57.0175	6.642664266	62.1002	3.348334833	18.8362	8.052805281
	0.03333	57.2629	8.082808281	62.2218	3.948394839	19.1055	8.106810681
	0.03333	57.5547	9.426942694	62.3637	4.566456646	19.3774	8.208820882
	0.03333	57.891	10.75307531	62.5245	5.082508251	19.6518	8.256825683
	0.03333	58.2701	11.99519952	62.7031	5.634563456	19.9288	8.364836484
	0.03333	58.6902	13.21332133	62.8983	6.078607861	20.2083	8.406840684
	0.03333	59.1496	14.35343534	63.1087	6.546654665	20.4903	8.514851485
